-1,-13.1532260409889,-0.799292854451017
-0.994428969359331,-11.9776794919286,-1.59241688160162
-0.988857938718663,-10.8725920757941,-2.28923580008611
-0.983286908077994,-9.83521101798923,-2.89575858088863
-0.977715877437326,-8.8628489984545,-3.41775561446546
-0.972144846796657,-7.95288346406537,-3.86076497333169
-0.966573816155989,-7.10275593376799,-4.23009857031082
-0.96100278551532,-6.3099712967565,-4.53084821339164
-0.955431754874652,-5.57209710399447,-4.76789155813437
-0.949860724233983,-4.88676285337947,-4.94589795856609
-0.944289693593315,-4.25165926884752,-5.06933421750249
-0.938718662952646,-3.66453757371149,-5.14247023723113
-0.933147632311978,-3.12320875852466,-5.16938457148852
-0.927576601671309,-2.62554284375824,-5.15396987966137
-0.922005571030641,-2.16946813757856,-5.09993828413948
-0.916434540389972,-1.75297048900731,-5.01082663174577
-0.910863509749304,-1.37409253674547,-4.89000166016611
-0.905292479108635,-1.03093295393869,-4.7406650702993
-0.899721448467967,-0.721645689159266,-4.56585850544527
-0.894150417827298,-0.444439203877297,-4.36846843824677
-0.88857938718663,-0.197575706690792,-4.15123096629756
-0.883008356545961,0.0206296154182808,-3.91673651732759
-0.877437325905292,0.211809368537558,-3.66743446487299
-0.871866295264624,0.377544725725819,-3.40563765533646
-0.866295264623955,0.519366203103548,-3.13352684734087
-0.860724233983287,0.638754437876234,-2.85315506427647
-0.855153203342618,0.737140968036953,-2.56645186093946
-0.84958217270195,0.81590901349735,-2.27522750515737
-0.844011142061281,0.876394258398978,-1.98117707529367
-0.838440111420613,0.919885634359574,-1.68588447452199
-0.832869080779944,0.947626104411694,-1.39082636275727
-0.827298050139276,0.960813447393699,-1.0973760071289
-0.821727019498607,0.960601042555977,-0.806807051878006
-0.816155988857939,0.948098654147905,-0.520297208558738
-0.81058495821727,0.924373215753816,-0.238931867420413
-0.805013927576602,0.890449614149001,0.0362923691549867
-0.799442896935933,0.847311472449497,0.304464230288275
-0.793871866295265,0.795901932332116,0.56475439644242
-0.788300835654596,0.737124435104001,0.816412194599466
-0.782729805013928,0.671843501403639,1.05876236791131
-0.777158774373259,0.600885509318092,1.29120191896344
-0.771587743732591,0.525039470703904,1.51319702579338
-0.766016713091922,0.445057805501936,1.72428002980831
-0.760445682451253,0.361657113839102,1.92404649474924
-0.754874651810585,0.275518945712755,2.11215233585161
-0.749303621169916,0.18729056805624,2.28831101835528
-0.743732590529248,0.0975857289868824,2.45229082451935
-0.738161559888579,0.00698541904043981,2.60391218830032
-0.732590529247911,-0.0839613708011543,2.74304509685475
-0.727019498607242,-0.174736894479223,2.86960655803049
-0.721448467966574,-0.264853899812536,2.98355813301331
-0.715877437325905,-0.353854881221187,3.08490353329879
-0.710306406685237,-0.44131133640223,3.17368628116196
-0.704735376044568,-0.526823027136414,3.24998743280036
-0.6991643454039,-0.610017244402473,3.31392336332871
-0.693593314763231,-0.690548077972816,3.3656436128068
-0.688022284122563,-0.768095690661503,3.40532879248463
-0.682451253481894,-0.842365597392686,3.43318855045212
-0.676880222841226,-0.91308794925489,3.44945959588358
-0.671309192200557,-0.980016822703724,3.45440378107001
-0.665738161559889,-1.04292951407276,3.44830624043548
-0.66016713091922,-1.10162583954958,3.43147358573671
-0.654596100278552,-1.15592744077115,3.40423215664797
-0.649025069637883,-1.20567709618992,3.36692632593665
-0.643454038997215,-1.2507380383591,3.31991685843772
-0.637883008356546,-1.29099327728301,3.26357932303842
-0.632311977715877,-1.32634492997529,3.19830255688773
-0.626740947075209,-1.35671355636516,3.12448718104804
-0.62116991643454,-1.38203750168899,3.04254416680995
-0.615598885793872,-1.40227224550166,2.95289345189374
-0.610027855153203,-1.41738975743938,2.85596260576479
-0.604456824512535,-1.42737785986272,2.75218554329296
-0.598885793871866,-1.43223959750587,2.6420012859894
-0.593314763231198,-1.43199261425538,2.52585277005734
-0.587743732590529,-1.42666853717848,2.4041857004967
-0.582172701949861,-1.41631236791871,2.27744745050571
-0.576601671309192,-1.40098188157333,2.14608600542575
-0.571030640668524,-1.38074703316437,2.01054895047914
-0.565459610027855,-1.35568937181225,1.87128250155294
-0.559888579387187,-1.32590146271815,1.72873057828489
-0.554317548746518,-1.29148631705827,1.5833339187113
-0.54874651810585,-1.25255682989047,1.43552923473984
-0.543175487465181,-1.20923522617074,1.28574840771367
-0.537604456824513,-1.16165251497435,1.1344177233368
-0.532033426183844,-1.10994795201329,0.98195714523383
-0.526462395543176,-1.05426851053916,0.828779626421011
-0.520891364902507,-0.994768360717412,0.675290457968578
-0.515320334261838,-0.931608357556371,0.521886654138326
-0.50974930362117,-0.8649555374712,0.368956373283478
-0.504178272980501,-0.794982623560402,0.216878373801717
